student_id,plan_name,plan_id,exit_avg_score,daily_avg_score,n_exit,n_daily
1367,"T1 Oral Comprehension",237,100,84,1,9
1591,"T1 Oral Comprehension",237,60,75,1,4
955,"T1 Oral Comprehension",269,80,85,1,7
1303,"T1 Oral Comprehension",269,100,86,1,8
1458,"T1 Oral Comprehension",269,100,100,1,3
1497,"T1 Oral Comprehension",269,100,71,1,5
1003,"T1 Oral Comprehension",270,100,88,1,2
1039,"T1 Oral Comprehension",270,100,98,1,8
1075,"T1 Oral Comprehension",270,100,98,1,8
1166,"T1 Oral Comprehension",270,100,98,1,8
1366,"T1 Oral Comprehension",270,100,93,1,8
1150,"T1 Oral Comprehension",285,100,88,1,8
1293,"T1 Oral Comprehension",285,100,100,1,7
1421,"T1 Oral Comprehension",285,100,88,1,8
1465,"T1 Oral Comprehension",285,100,100,1,6
1477,"T1 Oral Comprehension",285,100,94,1,7
1006,"T1 Oral Comprehension",413,80,93,1,8
1119,"T1 Oral Comprehension",413,100,97,1,11
1142,"T1 Oral Comprehension",413,80,88,1,12
1005,"T1 Oral Comprehension",414,100,94,1,11
1012,"T1 Oral Comprehension",414,80,86,1,11
1155,"T1 Oral Comprehension",414,80,98,1,10
1298,"T1 Oral Comprehension",414,80,97,1,12
906,"T1 Oral Comprehension",415,80,98,1,11
991,"T1 Oral Comprehension",415,100,100,1,7
1009,"T1 Oral Comprehension",415,100,100,1,11
1047,"T1 Oral Comprehension",415,100,100,1,11
1188,"T1 Oral Comprehension",415,100,98,1,9
1321,"T1 Oral Comprehension",415,100,100,1,11
1146,"T1 Oral Comprehension",461,50,68,2,10
1200,"T1 Oral Comprehension",461,80,100,1,5
1369,"T1 Oral Comprehension",461,60,62,2,10
1396,"T1 Oral Comprehension",461,80,91,2,10
1534,"T1 Oral Comprehension",461,80,100,1,2
892,"T1 Oral Comprehension",462,80,60,1,3
911,"T1 Oral Comprehension",462,100,86,1,6
958,"T1 Oral Comprehension",462,100,100,1,2
1084,"T1 Oral Comprehension",462,100,100,1,5
1391,"T1 Oral Comprehension",462,100,100,1,3
1470,"T1 Oral Comprehension",462,80,96,1,6
1637,"T1 Oral Comprehension",462,100,75,1,2
1114,"T1 Oral Comprehension",463,100,93,1,6
1198,"T1 Oral Comprehension",463,100,97,1,6
1255,"T1 Oral Comprehension",463,100,100,1,6
1365,"T1 Oral Comprehension",463,100,100,1,6
1368,"T1 Oral Comprehension",463,100,96,1,6
1473,"T1 Oral Comprehension",463,100,96,1,6
932,"T1 Oral Comprehension",477,100,100,1,6
948,"T1 Oral Comprehension",477,100,90,1,6
965,"T1 Oral Comprehension",477,100,95,1,8
985,"T1 Oral Comprehension",477,100,83,1,8
1191,"T1 Oral Comprehension",477,100,85,1,8
1195,"T1 Oral Comprehension",477,100,98,1,8
1330,"T1 Oral Comprehension",477,100,100,1,8
1042,"T1 Oral Comprehension",478,100,85,1,8
1077,"T1 Oral Comprehension",478,100,83,1,8
1115,"T1 Oral Comprehension",478,100,95,1,8
1320,"T1 Oral Comprehension",478,100,100,1,8
1434,"T1 Oral Comprehension",478,100,95,1,8
1485,"T1 Oral Comprehension",478,100,77,1,7
1511,"T1 Oral Comprehension",478,100,80,1,4
966,"T1 Oral Comprehension",494,20,100,1,7
974,"T1 Oral Comprehension",494,100,97,1,7
23,"T1 Oral Comprehension",526,20,100,1,3
63,"T1 Oral Comprehension",526,80,100,1,3
81,"T1 Oral Comprehension",526,20,89,1,4
87,"T1 Oral Comprehension",526,60,93,1,3
1646,"T1 Oral Comprehension",526,0,100,1,1
15,"T1 Oral Comprehension",527,100,100,1,4
18,"T1 Oral Comprehension",527,80,100,1,2
21,"T1 Oral Comprehension",527,80,100,1,4
36,"T1 Oral Comprehension",527,80,100,1,3
45,"T1 Oral Comprehension",527,100,100,1,3
52,"T1 Oral Comprehension",528,80,100,1,1
56,"T1 Oral Comprehension",528,40,100,1,3
62,"T1 Oral Comprehension",528,80,100,1,3
64,"T1 Oral Comprehension",528,100,100,1,3
70,"T1 Oral Comprehension",528,80,100,1,3
1515,"T1 Oral Comprehension",528,60,100,1,1
82,"T1 Oral Comprehension",558,80,90,1,4
10,"T1 Oral Comprehension",559,80,100,1,4
11,"T1 Oral Comprehension",559,100,96,1,5
19,"T1 Oral Comprehension",559,100,100,1,3
27,"T1 Oral Comprehension",559,100,100,1,5
58,"T1 Oral Comprehension",559,60,100,1,5
74,"T1 Oral Comprehension",559,80,100,1,5
34,"T1 Oral Comprehension",574,100,96,1,5
55,"T1 Oral Comprehension",574,100,100,1,3
78,"T1 Oral Comprehension",574,100,88,1,6
97,"T1 Oral Comprehension",574,100,100,1,6
555,"T1 Oral Comprehension",624,100,98,1,9
557,"T1 Oral Comprehension",624,80,100,1,3
564,"T1 Oral Comprehension",624,100,75,1,9
574,"T1 Oral Comprehension",624,80,100,1,9
638,"T1 Oral Comprehension",624,100,97,1,9
562,"T1 Oral Comprehension",625,100,100,1,9
567,"T1 Oral Comprehension",625,40,98,1,9
580,"T1 Oral Comprehension",625,80,96,1,10
600,"T1 Oral Comprehension",625,100,89,1,9
625,"T1 Oral Comprehension",625,100,98,1,10
641,"T1 Oral Comprehension",625,100,98,1,10
571,"T1 Oral Comprehension",638,100,100,1,7
576,"T1 Oral Comprehension",638,100,97,1,7
585,"T1 Oral Comprehension",638,80,100,1,7
589,"T1 Oral Comprehension",638,100,100,1,6
599,"T1 Oral Comprehension",638,100,95,1,4
620,"T1 Oral Comprehension",638,100,91,1,7
1648,"T1 Oral Comprehension",638,80,85,1,3
554,"T1 Oral Comprehension",654,80,87,1,3
597,"T1 Oral Comprehension",654,80,87,1,3
603,"T1 Oral Comprehension",654,100,100,1,3
606,"T1 Oral Comprehension",654,60,63,1,2
642,"T1 Oral Comprehension",654,100,93,1,3
782,"T1 Oral Comprehension",654,100,100,1,3
466,"T1 Oral Comprehension",670,80,100,1,4
474,"T1 Oral Comprehension",670,80,78,1,6
502,"T1 Oral Comprehension",670,100,94,1,7
529,"T1 Oral Comprehension",670,100,100,1,6
1658,"T1 Oral Comprehension",670,80,93,1,3
487,"T1 Oral Comprehension",671,100,90,1,6
493,"T1 Oral Comprehension",671,80,97,1,7
517,"T1 Oral Comprehension",671,100,83,1,7
542,"T1 Oral Comprehension",671,60,73,1,7
683,"T1 Oral Comprehension",671,90,100,2,7
716,"T1 Oral Comprehension",745,40,83,1,6
720,"T1 Oral Comprehension",756,80,100,1,6
723,"T1 Oral Comprehension",756,80,100,1,6
724,"T1 Oral Comprehension",756,100,96,1,6
738,"T1 Oral Comprehension",756,80,100,1,6
345,"T1 Oral Comprehension",852,100,100,1,4
350,"T1 Oral Comprehension",852,100,100,1,2
361,"T1 Oral Comprehension",852,100,100,1,5
369,"T1 Oral Comprehension",852,100,100,1,4
343,"T1 Oral Comprehension",853,100,87,1,3
354,"T1 Oral Comprehension",853,100,100,1,3
368,"T1 Oral Comprehension",853,100,100,1,5
370,"T1 Oral Comprehension",853,100,100,1,5
347,"T1 Oral Comprehension",869,100,100,1,11
352,"T1 Oral Comprehension",869,100,100,1,8
794,"T1 Oral Comprehension",885,100,100,1,3
823,"T1 Oral Comprehension",885,100,100,1,2
824,"T1 Oral Comprehension",886,100,100,1,2
1649,"T1 Oral Comprehension",886,100,100,1,2
192,"T1 Oral Comprehension",1012,100,100,2,8
195,"T1 Oral Comprehension",1012,80,89,2,8
200,"T1 Oral Comprehension",1012,50,83,2,10
202,"T1 Oral Comprehension",1012,100,100,2,12
204,"T1 Oral Comprehension",1012,30,55,2,11
1548,"T1 Oral Comprehension",1012,100,91,1,11
1550,"T1 Oral Comprehension",1012,90,88,2,10
1555,"T1 Oral Comprehension",1025,80,95,1,4
1812,"T1 Oral Comprehension",1025,60,100,1,1
947,"T1 Oral Comprehension",1507,100,100,1,6
962,"T1 Oral Comprehension",1507,100,100,1,6
973,"T1 Oral Comprehension",1507,100,100,1,6
1136,"T1 Oral Comprehension",1507,80,100,1,6
1607,"T1 Oral Comprehension",1507,80,100,1,5
1206,"T1 Oral Comprehension",1795,60,86,1,9
1427,"T1 Oral Comprehension",1795,80,91,1,12
1603,"T1 Oral Comprehension",1795,80,86,1,12
1022,"T1 Oral Comprehension",1872,100,98,2,9
1190,"T1 Oral Comprehension",1872,70,81,2,9
1253,"T1 Oral Comprehension",1872,50,63,2,9
1398,"T1 Oral Comprehension",1872,60,89,2,9
1484,"T1 Oral Comprehension",1872,90,97,2,9
1491,"T1 Oral Comprehension",1872,50,68,2,9
1067,"T1 Phonemes",89,100,96,1,12
1204,"T1 Phonemes",89,80,97,1,14
1256,"T1 Phonemes",89,100,95,1,13
1289,"T1 Phonemes",89,100,94,1,14
1442,"T1 Phonemes",89,100,98,1,13
933,"T1 Phonemes",106,80,86,1,6
979,"T1 Phonemes",106,0,84,1,6
1282,"T1 Phonemes",106,0,85,1,6
1341,"T1 Phonemes",106,60,90,1,6
1453,"T1 Phonemes",106,100,95,1,6
1048,"T1 Phonemes",122,60,86,1,4
1078,"T1 Phonemes",122,80,94,2,14
1257,"T1 Phonemes",122,100,87,2,14
1362,"T1 Phonemes",122,70,79,2,14
1417,"T1 Phonemes",122,80,90,1,4
1061,"T1 Phonemes",203,100,100,1,4
1179,"T1 Phonemes",203,80,100,1,5
1236,"T1 Phonemes",203,100,100,1,4
1418,"T1 Phonemes",203,40,86,1,3
915,"T1 Phonemes",379,73,96,3,14
925,"T1 Phonemes",379,0,52,3,14
1016,"T1 Phonemes",379,67,70,3,14
1118,"T1 Phonemes",379,67,84,3,14
1178,"T1 Phonemes",379,100,88,1,8
1326,"T1 Phonemes",379,47,76,3,14
1237,"T1 Phonemes",509,100,100,1,9
644,"T1 Phonemes",1122,100,93,1,5
653,"T1 Phonemes",1122,100,97,1,5
664,"T1 Phonemes",1122,100,90,1,5
893,"T1 Phonemes",1156,40,46,1,5
1467,"T1 Phonemes",1156,40,58,1,4
12,"T1 Phonemes",1359,100,86,1,6
29,"T1 Phonemes",1359,100,92,1,6
59,"T1 Phonemes",1359,100,88,1,6
75,"T1 Phonemes",1359,80,96,1,6
102,"T1 Phonemes",1359,100,96,1,6
26,"T1 Phonemes",1360,60,76,1,8
28,"T1 Phonemes",1360,100,88,1,8
86,"T1 Phonemes",1360,80,79,1,8
94,"T1 Phonemes",1360,80,86,1,8
997,"T1 Phonemes",1419,100,78,1,8
1225,"T1 Phonemes",1419,80,49,1,6
1252,"T1 Phonemes",1419,100,65,1,8
1285,"T1 Phonemes",1419,100,83,1,8
754,"T1 Phonemes",1465,40,45,1,6
1294,"T1 Phonemes",1482,100,97,1,8
1404,"T1 Phonemes",1482,100,100,1,8
1420,"T1 Phonemes",1482,100,100,1,8
1452,"T1 Phonemes",1482,100,95,1,8
893,"T1 Phonemes",1506,80,95,1,3
1230,"T1 Phonemes",1506,80,82,1,4
1300,"T1 Phonemes",1506,80,92,1,5
1033,"T1 Phonemes",1545,100,100,1,5
1101,"T1 Phonemes",1545,60,89,1,4
1110,"T1 Phonemes",1545,100,100,1,4
900,"T1 Phonemes",1555,40,68,1,7
904,"T1 Phonemes",1555,0,62,1,7
968,"T1 Phonemes",1555,100,87,1,8
921,"T1 Phonemes",1602,80,88,1,5
1095,"T1 Phonemes",1602,0,50,1,7
1172,"T1 Phonemes",1602,100,100,1,5
1218,"T1 Phonemes",1602,60,58,2,6
1408,"T1 Phonemes",1602,20,80,2,8
1445,"T1 Phonemes",1602,80,100,1,5
918,"T1 Phonemes",1648,0,35,1,5
1066,"T1 Phonemes",1648,0,43,1,6
1316,"T1 Phonemes",1648,20,20,1,7
1371,"T1 Phonemes",1648,40,86,1,7
979,"T1 Phonemes",1668,20,95,1,5
1019,"T1 Phonemes",1668,20,96,1,4
1069,"T1 Phonemes",1668,60,96,1,4
1173,"T1 Phonemes",1668,100,93,1,5
1338,"T1 Phonemes",1668,0,44,1,5
1243,"T1 Phonemes",1674,40,97,2,9
1339,"T1 Phonemes",1674,40,84,1,10
1351,"T1 Phonemes",1674,50,87,2,8
1614,"T1 Phonemes",1674,40,68,2,9
910,"T1 Phonemes",1718,100,77,1,8
1221,"T1 Phonemes",1718,100,78,1,8
1471,"T1 Phonemes",1718,40,58,1,6
925,"T1 Phonemes",1726,80,48,1,8
1000,"T1 Phonemes",1726,100,86,1,7
1258,"T1 Phonemes",1726,100,98,1,8
1349,"T1 Phonemes",1726,80,78,1,7
1613,"T1 Phonemes",1726,20,74,1,8
1116,"T1 Phonemes",1747,100,100,1,5
1129,"T1 Phonemes",1747,100,92,1,5
1165,"T1 Phonemes",1747,100,77,1,5
1517,"T1 Phonemes",1747,80,64,1,5
1014,"T1 Phonemes",1748,100,96,1,4
1308,"T1 Phonemes",1748,100,97,1,5
1352,"T1 Phonemes",1748,80,87,1,5
898,"T1 Phonemes",1769,100,98,1,5
913,"T1 Phonemes",1769,60,56,1,5
1043,"T1 Phonemes",1769,100,90,1,5
1343,"T1 Phonemes",1769,40,88,1,2
1406,"T1 Phonemes",1769,80,93,1,5
11,"T1 Phonemes",1779,20,77,1,4
61,"T1 Phonemes",1779,60,77,1,4
678,"T1 Phonemes",1779,40,88,1,4
978,"T1 Phonemes",1827,0,55,1,5
986,"T1 Phonemes",1827,0,54,1,4
1288,"T1 Phonemes",1827,0,87,1,5
1392,"T1 Phonemes",1827,0,60,1,5
1433,"T1 Phonemes",1827,0,71,1,4
1527,"T1 Phonemes",1827,0,87,1,5
67,"T1 Phonemes",1905,60,94,1,7
71,"T1 Phonemes",1905,60,85,1,7
686,"T1 Phonemes",1905,100,96,1,9
7,"T1 Phonemes",1907,100,100,1,6
24,"T1 Phonemes",1907,100,100,1,6
88,"T1 Phonemes",1907,100,100,1,6
90,"T1 Phonemes",1907,100,100,1,6
93,"T1 Phonemes",1907,100,100,1,6
98,"T1 Phonemes",1907,100,100,1,6
1,"T1 Phonemes",1908,100,100,2,10
2,"T1 Phonemes",1908,100,99,2,10
9,"T1 Phonemes",1908,100,100,2,10
13,"T1 Phonemes",1908,100,96,2,10
79,"T1 Phonemes",1908,100,100,2,10
80,"T1 Phonemes",1908,90,96,2,9
1063,"T1 Phonemes",2054,100,98,2,12
1099,"T1 Phonemes",2054,100,95,2,14
1272,"T1 Phonemes",2054,30,45,2,9
1386,"T1 Phonemes",2054,50,68,2,15
1428,"T1 Phonemes",2058,80,100,1,6
196,"T1 Phonemes",2171,0,75,1,9
197,"T1 Phonemes",2171,100,100,1,8
201,"T1 Phonemes",2171,100,100,1,8
1551,"T1 Phonemes",2171,100,92,1,8
209,"T1 Phonemes",2196,40,62,1,6
214,"T1 Phonemes",2196,100,100,1,6
1554,"T1 Phonemes",2196,80,87,1,5
1561,"T1 Phonemes",2196,80,50,1,3
16,"T1 Phonemes",2268,30,81,2,4
27,"T1 Phonemes",2268,20,82,1,8
49,"T1 Phonemes",2268,0,61,1,8
96,"T1 Phonemes",2268,60,100,2,7
99,"T1 Phonemes",2268,60,83,2,6
179,"T1 Phonemes",2313,40,88,1,6
185,"T1 Phonemes",2313,40,100,1,6
186,"T1 Phonemes",2313,20,82,1,6
1544,"T1 Phonemes",2313,0,68,1,6
1245,"T1 Phonemes",2325,60,78,1,9
944,"T1 Phonemes",2344,70,84,2,14
1361,"T1 Phonemes",2344,30,78,2,7
1459,"T1 Phonemes",2344,40,44,3,14
1475,"T1 Phonemes",2344,50,95,2,13
918,"T1 Phonemes",2368,20,85,1,10
1013,"T1 Phonemes",2368,40,78,1,11
1183,"T1 Phonemes",2368,0,52,1,12
1375,"T1 Phonemes",2368,40,66,1,12
1038,"T1 Phonemes",2425,60,76,1,7
1040,"T1 Phonemes",2425,80,95,1,7
1234,"T1 Phonemes",2425,40,81,1,7
1250,"T1 Phonemes",2425,100,97,1,5
1343,"T1 Phonemes",2425,40,100,1,5
1132,"T1 Phonemes",2448,60,81,1,7
1134,"T1 Phonemes",2448,100,100,1,7
1167,"T1 Phonemes",2448,100,83,2,8
1222,"T1 Phonemes",2448,100,95,1,8
1297,"T1 Phonemes",2448,100,94,1,8
978,"T1 Phonemes",2510,60,68,1,3
1124,"T1 Phonemes",2510,100,87,1,6
1153,"T1 Phonemes",2510,40,58,1,6
1392,"T1 Phonemes",2510,100,47,1,3
1402,"T1 Phonemes",2510,20,64,1,5
1527,"T1 Phonemes",2510,80,100,1,6
1464,"T1 Phonemes",2545,80,65,1,10
1156,"T1 Phonemes",2554,80,82,1,7
1255,"T1 Phonemes",2554,80,89,1,7
1319,"T1 Phonemes",2554,70,83,2,9
1373,"T1 Phonemes",2554,60,72,2,8
110,"T1 Phonemes",2559,40,81,1,6
111,"T1 Phonemes",2559,40,100,1,5
123,"T1 Phonemes",2559,40,68,1,6
1537,"T1 Phonemes",2559,80,92,1,6
114,"T1 Phonemes",2560,20,69,1,6
116,"T1 Phonemes",2560,20,83,1,6
901,"T1 Phonemes",2561,100,88,1,8
1215,"T1 Phonemes",2561,60,43,2,6
1293,"T1 Phonemes",2561,100,73,2,6
1381,"T1 Phonemes",2561,100,69,2,6
1421,"T1 Phonemes",2561,100,62,1,8
960,"T1 Phonemes",2564,60,51,1,6
1127,"T1 Phonemes",2564,100,87,1,12
1254,"T1 Phonemes",2564,80,94,1,12
1260,"T1 Phonemes",2564,80,78,1,11
1331,"T1 Phonemes",2564,100,82,1,11
1359,"T1 Phonemes",2564,100,96,1,11
914,"T1 Phonemes",2603,100,98,1,10
976,"T1 Phonemes",2617,70,98,2,7
1274,"T1 Phonemes",2617,70,96,2,10
946,"T1 Phonemes",2721,100,98,2,11
1605,"T1 Phonemes",2721,60,90,1,12
743,"T1 Phonemes",2817,100,100,1,3
750,"T1 Phonemes",2817,40,61,1,3
882,"T1 Phonemes",2817,60,78,1,3
208,"T1 Phonemes",2835,100,100,1,5
1553,"T1 Phonemes",2835,100,100,1,2
1559,"T1 Phonemes",2835,100,100,1,6
1560,"T1 Phonemes",2835,80,93,1,6
930,"T1 Phonemes",2843,40,81,1,9
942,"T1 Phonemes",2843,0,40,1,8
990,"T1 Phonemes",2843,20,70,1,9
1031,"T1 Phonemes",2843,40,96,1,9
1066,"T1 Phonemes",2843,20,86,1,9
1316,"T1 Phonemes",2843,20,60,1,7
943,"T1 Phonemes",2953,40,73,1,7
1207,"T1 Phonemes",2953,40,89,1,8
1244,"T1 Phonemes",2953,40,72,1,5
1307,"T1 Phonemes",2953,20,64,1,6
1409,"T1 Phonemes",2953,40,71,1,7
1441,"T1 Phonemes",2953,40,87,1,9
1499,"T1 Phonemes",2953,40,80,1,7
1088,"T1 Phonemes",3002,40,81,1,9
1286,"T1 Phonemes",3002,20,41,1,9
1333,"T1 Phonemes",3002,20,95,1,7
926,"T1 Phonemes",3046,80,98,1,9
1227,"T1 Phonemes",3046,100,82,1,8
1518,"T1 Phonemes",3046,100,100,1,9
942,"T1 Phonemes",3088,20,49,1,8
1175,"T1 Phonemes",3088,50,84,2,9
1313,"T1 Phonemes",3088,30,78,2,8
1066,"T1 Phonemes",3089,100,85,1,5
1183,"T1 Phonemes",3089,80,93,1,5
1316,"T1 Phonemes",3089,80,43,1,4
1371,"T1 Phonemes",3089,70,90,2,5
1530,"T1 Phonemes",3089,50,88,2,4
990,"T1 Phonemes",3103,90,100,2,6
893,"T1 Phonemes",3120,80,100,1,6
1015,"T1 Phonemes",3120,0,81,1,7
1196,"T1 Phonemes",3120,0,82,1,7
1503,"T1 Phonemes",3120,100,88,1,5
952,"T1 Phonemes",3267,60,70,1,5
1401,"T1 Phonemes",3267,100,76,1,6
1366,"T1 Phonemes",3324,0,74,1,6
1426,"T1 Phonemes",3324,80,76,1,6
1443,"T1 Phonemes",3324,100,90,1,7
1525,"T1 Phonemes",3324,40,72,1,8
1055,"T1 Phonemes",3325,100,93,1,8
1087,"T1 Phonemes",3325,100,97,1,7
1166,"T1 Phonemes",3325,100,100,1,4
1387,"T1 Phonemes",3325,100,94,1,8
1131,"T1 Phonemes",3326,20,92,1,5
1241,"T1 Quantification",1070,100,90,1,5
950,"T1 Quantification",1077,100,100,1,4
1061,"T1 Quantification",1077,100,88,1,4
1128,"T1 Quantification",1077,100,73,1,4
1236,"T1 Quantification",1077,100,100,1,4
1292,"T1 Quantification",1077,100,94,1,4
894,"T1 Quantification",1078,100,100,1,3
1108,"T1 Quantification",1078,100,100,1,3
1179,"T1 Quantification",1078,100,100,1,3
1219,"T1 Quantification",1078,100,83,1,3
1296,"T1 Quantification",1078,100,100,1,3
1344,"T1 Quantification",1078,100,78,1,3
2,"T1 Quantification",1096,100,100,2,7
13,"T1 Quantification",1096,100,100,2,7
24,"T1 Quantification",1096,100,100,2,7
80,"T1 Quantification",1096,100,100,2,7
90,"T1 Quantification",1096,100,100,2,2
93,"T1 Quantification",1096,100,100,2,7
1,"T1 Quantification",1097,100,100,1,7
9,"T1 Quantification",1097,100,100,1,7
67,"T1 Quantification",1097,60,100,1,7
79,"T1 Quantification",1097,100,100,1,7
88,"T1 Quantification",1097,100,100,1,7
98,"T1 Quantification",1097,100,100,1,7
6,"T1 Quantification",1098,78,97,1,6
38,"T1 Quantification",1098,100,97,1,5
51,"T1 Quantification",1098,60,90,1,6
89,"T1 Quantification",1098,100,97,1,6
762,"T1 Quantification",1129,100,95,2,6
765,"T1 Quantification",1129,100,88,2,6
768,"T1 Quantification",1129,100,100,2,5
773,"T1 Quantification",1129,100,100,2,6
884,"T1 Quantification",1129,100,97,2,5
19,"T1 Quantification",1132,80,69,1,11
74,"T1 Quantification",1132,100,95,1,11
76,"T1 Quantification",1132,40,88,1,11
99,"T1 Quantification",1132,100,100,1,11
681,"T1 Quantification",1132,40,91,1,11
11,"T1 Quantification",1133,80,87,1,11
16,"T1 Quantification",1133,100,100,1,11
27,"T1 Quantification",1133,100,94,1,11
61,"T1 Quantification",1133,100,82,1,10
96,"T1 Quantification",1133,100,94,1,11
678,"T1 Quantification",1133,100,96,1,11
914,"T1 Quantification",1134,100,100,1,6
959,"T1 Quantification",1134,100,100,1,6
1268,"T1 Quantification",1134,100,100,1,6
1374,"T1 Quantification",1134,100,100,1,6
916,"T1 Quantification",1135,100,85,1,5
961,"T1 Quantification",1135,100,83,1,6
1287,"T1 Quantification",1135,100,100,1,6
767,"T1 Quantification",1150,100,96,1,6
769,"T1 Quantification",1150,100,93,1,6
770,"T1 Quantification",1150,100,83,1,5
771,"T1 Quantification",1150,100,83,1,6
772,"T1 Quantification",1150,100,93,1,6
962,"T1 Quantification",1163,40,35,1,9
893,"T1 Quantification",1164,100,95,1,9
989,"T1 Quantification",1164,100,96,1,8
1196,"T1 Quantification",1164,100,100,1,9
1300,"T1 Quantification",1164,100,100,1,9
1306,"T1 Quantification",1164,80,92,1,4
949,"T1 Quantification",1184,100,100,1,6
1101,"T1 Quantification",1184,100,100,1,4
1147,"T1 Quantification",1184,100,100,1,6
1302,"T1 Quantification",1184,100,100,1,6
1314,"T1 Quantification",1184,100,100,1,6
1357,"T1 Quantification",1184,100,100,1,6
1016,"T1 Quantification",1219,80,100,1,6
1181,"T1 Quantification",1219,100,92,1,5
1258,"T1 Quantification",1219,80,93,1,6
1349,"T1 Quantification",1219,100,96,1,6
1364,"T1 Quantification",1219,100,100,1,6
1000,"T1 Quantification",1220,80,93,1,6
1052,"T1 Quantification",1220,100,100,1,6
1259,"T1 Quantification",1220,100,100,1,6
1283,"T1 Quantification",1220,100,100,1,6
1326,"T1 Quantification",1220,100,100,1,6
915,"T1 Quantification",1221,90,92,1,6
1118,"T1 Quantification",1221,100,100,1,6
1205,"T1 Quantification",1221,100,93,1,6
1214,"T1 Quantification",1221,90,92,1,6
910,"T1 Quantification",1258,90,96,1,5
1125,"T1 Quantification",1258,90,96,1,6
1432,"T1 Quantification",1258,90,94,1,9
1468,"T1 Quantification",1258,100,96,1,6
1041,"T1 Quantification",1259,80,100,1,8
1054,"T1 Quantification",1259,100,100,1,7
1073,"T1 Quantification",1259,100,100,1,8
1276,"T1 Quantification",1259,80,100,1,8
1329,"T1 Quantification",1259,100,100,1,8
1425,"T1 Quantification",1259,100,100,1,8
744,"T1 Quantification",1273,80,92,1,5
747,"T1 Quantification",1273,100,97,1,5
749,"T1 Quantification",1273,100,100,1,5
754,"T1 Quantification",1273,80,92,1,5
748,"T1 Quantification",1274,80,97,1,5
756,"T1 Quantification",1274,100,100,1,5
758,"T1 Quantification",1274,100,100,1,5
759,"T1 Quantification",1274,100,92,1,5
883,"T1 Quantification",1274,100,100,1,5
945,"T1 Quantification",1301,100,100,1,4
946,"T1 Quantification",1301,100,100,1,4
1143,"T1 Quantification",1301,100,100,1,3
1176,"T1 Quantification",1301,100,100,1,4
1605,"T1 Quantification",1301,100,100,1,4
921,"T1 Quantification",1318,100,100,1,5
971,"T1 Quantification",1318,100,95,1,5
1160,"T1 Quantification",1318,100,100,1,5
1187,"T1 Quantification",1318,100,100,1,5
1218,"T1 Quantification",1318,100,100,1,5
1449,"T1 Quantification",1318,100,92,1,5
1105,"T1 Quantification",1319,100,100,1,5
1408,"T1 Quantification",1319,100,100,1,5
1419,"T1 Quantification",1319,100,100,1,4
1445,"T1 Quantification",1319,100,90,1,5
766,"T1 Quantification",1334,100,96,1,6
774,"T1 Quantification",1334,100,100,1,6
775,"T1 Quantification",1334,100,100,1,6
777,"T1 Quantification",1334,100,89,1,6
187,"T1 Quantification",1374,100,100,1,6
189,"T1 Quantification",1374,100,100,1,6
190,"T1 Quantification",1374,100,100,1,6
1545,"T1 Quantification",1374,100,100,1,6
176,"T1 Quantification",1381,100,100,1,6
185,"T1 Quantification",1381,100,100,1,6
186,"T1 Quantification",1381,100,100,1,6
188,"T1 Quantification",1381,100,100,1,6
1427,"T1 Quantification",1389,100,50,1,2
1509,"T1 Quantification",1389,100,50,1,2
1206,"T1 Quantification",1455,53,26,2,16
1249,"T1 Quantification",1455,70,72,2,16
1436,"T1 Quantification",1455,70,100,2,19
1603,"T1 Quantification",1455,70,49,2,19
33,"T1 Quantification",1475,100,92,1,9
44,"T1 Quantification",1475,100,86,1,9
48,"T1 Quantification",1475,100,90,1,10
5,"T1 Quantification",1476,100,98,1,10
35,"T1 Quantification",1476,100,88,1,10
68,"T1 Quantification",1476,80,98,1,10
69,"T1 Quantification",1476,100,97,1,9
83,"T1 Quantification",1476,80,100,1,10
85,"T1 Quantification",1476,80,98,1,10
937,"T1 Quantification",1512,100,79,1,6
1157,"T1 Quantification",1512,80,88,1,6
1353,"T1 Quantification",1512,100,70,1,5
1512,"T1 Quantification",1512,100,65,1,5
1610,"T1 Quantification",1512,40,60,1,5
970,"T1 Quantification",1538,100,100,1,7
1463,"T1 Quantification",1538,100,92,1,9
1148,"T1 Quantification",1557,100,100,1,7
1212,"T1 Quantification",1557,100,70,1,5
1397,"T1 Quantification",1557,100,88,1,7
1494,"T1 Quantification",1557,100,95,1,7
1625,"T1 Quantification",1557,100,73,1,7
1004,"T1 Quantification",1569,50,75,1,2
1051,"T1 Quantification",1569,80,88,1,2
1102,"T1 Quantification",1569,80,88,1,2
1500,"T1 Quantification",1569,80,88,1,2
1134,"T1 Quantification",1594,90,88,1,2
1403,"T1 Quantification",1594,80,100,1,2
949,"T1 Quantification",1598,100,97,1,18
982,"T1 Quantification",1598,100,100,1,18
987,"T1 Quantification",1605,100,96,1,6
989,"T1 Quantification",1605,100,96,1,7
1196,"T1 Quantification",1605,100,92,1,6
1300,"T1 Quantification",1605,100,79,1,6
1306,"T1 Quantification",1605,100,67,1,3
973,"T1 Quantification",1607,60,67,1,7
