studentId,period,assessment,subassessment,updated_at,value
ECR11179,BAS,ECRLL,rhy,2015-09-18,3
ECR11179,PM1,ECRLL,rhy,2015-11-13,3
ECR11179,PM2,ECRLL,rhy,2016-01-14,5
ECR11179,PM3,ECRLL,rhy,2016-03-22,5
ECR11180,BAS,ECRLL,rhy,2015-09-18,1
ECR11180,PM1,ECRLL,rhy,2015-11-04,0
ECR11180,PM2,ECRLL,rhy,2016-01-12,3
ECR11180,PM3,ECRLL,rhy,2016-03-18,4
ECR11181,BAS,ECRLL,rhy,2015-09-18,1
ECR11181,PM1,ECRLL,rhy,2015-11-13,1
ECR11181,PM2,ECRLL,rhy,2016-01-07,2
ECR11181,PM3,ECRLL,rhy,2016-03-17,1
ECR11182,BAS,ECRLL,rhy,2015-09-18,2
ECR11182,PM1,ECRLL,rhy,2015-11-09,5
ECR11182,PM2,ECRLL,rhy,2016-01-11,5
ECR11182,PM3,ECRLL,rhy,2016-03-21,5
ECR11183,BAS,ECRLL,rhy,2015-09-26,1
ECR11183,PM1,ECRLL,rhy,2015-11-13,1
ECR11183,PM2,ECRLL,rhy,2016-01-20,0
ECR11183,PM3,ECRLL,rhy,2016-03-22,1
ECR11184,BAS,ECRLL,rhy,2015-09-17,1
ECR11184,PM1,ECRLL,rhy,2015-11-09,3
ECR11184,PM2,ECRLL,rhy,2016-01-19,3
ECR11184,PM3,ECRLL,rhy,2016-03-18,5
ECR11185,BAS,ECRLL,rhy,2015-09-17,0
ECR11185,PM1,ECRLL,rhy,2015-11-09,3
ECR11185,PM2,ECRLL,rhy,2016-01-19,2
ECR11185,PM3,ECRLL,rhy,2016-03-18,3
ECR11186,BAS,ECRLL,rhy,2015-09-18,0
ECR11186,PM1,ECRLL,rhy,2015-11-12,4
ECR11186,PM2,ECRLL,rhy,2016-01-15,4
ECR11186,PM3,ECRLL,rhy,2016-04-05,4
ECR11187,BAS,ECRLL,rhy,2015-09-18,5
ECR11187,PM1,ECRLL,rhy,2015-11-13,5
ECR11187,PM2,ECRLL,rhy,2016-01-13,5
ECR11187,PM3,ECRLL,rhy,2016-03-28,5
ECR11188,BAS,ECRLL,rhy,2015-09-18,2
ECR11188,PM1,ECRLL,rhy,2015-11-09,4
ECR11188,PM2,ECRLL,rhy,2016-01-19,4
ECR11188,PM3,ECRLL,rhy,2016-03-18,3
ECR11189,BAS,ECRLL,rhy,2016-02-01,1
ECR11189,PM1,ECRLL,rhy,2016-02-01,0
ECR11189,PM2,ECRLL,rhy,2016-02-01,0
ECR11189,PM3,ECRLL,rhy,2016-03-22,2
ECR11250,BAS,ECRLL,rhy,2015-10-26,3
ECR11250,PM1,ECRLL,rhy,2015-11-04,2
ECR11250,PM2,ECRLL,rhy,2016-01-14,3
ECR11250,PM3,ECRLL,rhy,2016-04-11,2
ECR11251,BAS,ECRLL,rhy,2015-10-22,2
ECR11251,PM1,ECRLL,rhy,2015-11-02,3
ECR11251,PM2,ECRLL,rhy,2016-01-15,5
ECR11251,PM3,ECRLL,rhy,2016-03-10,5
ECR11252,PM1,ECRLL,rhy,2015-10-22,3
ECR11253,PM1,ECRLL,rhy,2015-10-29,1
ECR11253,PM2,ECRLL,rhy,2016-01-13,3
ECR11253,PM3,ECRLL,rhy,2016-03-09,4
ECR11254,BAS,ECRLL,rhy,2015-10-22,3
ECR11254,PM1,ECRLL,rhy,2015-10-26,2
ECR11254,PM2,ECRLL,rhy,2016-01-15,4
ECR11254,PM3,ECRLL,rhy,2016-03-10,3
ECR11255,PM1,ECRLL,rhy,2015-10-26,0
ECR11255,PM2,ECRLL,rhy,2016-01-14,3
ECR11255,PM3,ECRLL,rhy,2016-03-10,4
ECR11256,BAS,ECRLL,rhy,2015-10-22,1
ECR11256,PM1,ECRLL,rhy,2015-10-26,2
ECR11256,PM2,ECRLL,rhy,2016-01-15,0
ECR11256,PM3,ECRLL,rhy,2016-03-14,2
ECR11257,PM1,ECRLL,rhy,2015-10-26,5
ECR11257,PM2,ECRLL,rhy,2016-01-11,5
ECR11257,PM3,ECRLL,rhy,2016-03-09,4
ECR11258,PM1,ECRLL,rhy,2015-10-23,1
ECR11258,PM2,ECRLL,rhy,2016-01-11,3
ECR11258,PM3,ECRLL,rhy,2016-03-14,2
ECR11259,PM1,ECRLL,rhy,2015-10-22,1
ECR11259,PM2,ECRLL,rhy,2016-01-12,1
ECR11259,PM3,ECRLL,rhy,2016-03-08,1
ECR11260,PM1,ECRLL,rhy,2015-10-27,2
ECR11260,PM2,ECRLL,rhy,2016-01-19,3
ECR11260,PM3,ECRLL,rhy,2016-03-10,3
ECR11261,PM1,ECRLL,rhy,2015-10-26,2
ECR11261,PM2,ECRLL,rhy,2016-01-11,1
ECR11261,PM3,ECRLL,rhy,2016-03-15,3
ECR11262,BAS,ECRLL,rhy,2015-10-22,4
ECR11262,PM1,ECRLL,rhy,2015-11-02,4
ECR11262,PM2,ECRLL,rhy,2016-01-12,5
ECR11262,PM3,ECRLL,rhy,2016-03-09,5
ECR11263,PM1,ECRLL,rhy,2015-10-26,3
ECR11263,PM2,ECRLL,rhy,2016-01-11,4
ECR11263,PM3,ECRLL,rhy,2016-03-10,5
ECR11264,BAS,ECRLL,rhy,2015-10-22,0
ECR11264,PM1,ECRLL,rhy,2015-10-27,1
ECR11264,PM2,ECRLL,rhy,2016-01-12,1
ECR11264,PM3,ECRLL,rhy,2016-03-14,0
ECR11265,PM1,ECRLL,rhy,2015-10-22,1
ECR11265,PM2,ECRLL,rhy,2016-01-14,4
ECR11267,PM1,ECRLL,rhy,2015-10-26,1
ECR11267,PM2,ECRLL,rhy,2016-01-19,1
ECR11267,PM3,ECRLL,rhy,2016-03-17,2
ECR11268,PM1,ECRLL,rhy,2015-10-29,3
ECR11268,PM2,ECRLL,rhy,2016-01-13,3
ECR11268,PM3,ECRLL,rhy,2016-03-09,5
ECR11269,BAS,ECRLL,rhy,2015-10-22,3
ECR11269,PM1,ECRLL,rhy,2015-10-22,1
ECR11269,PM2,ECRLL,rhy,2016-01-11,2
ECR11269,PM3,ECRLL,rhy,2016-03-14,2
ECR11270,PM1,ECRLL,rhy,2015-10-22,2
ECR11270,PM2,ECRLL,rhy,2016-01-13,1
ECR11270,PM3,ECRLL,rhy,2016-03-14,2
ECR11273,PM1,ECRLL,rhy,2015-10-22,2
ECR11273,PM2,ECRLL,rhy,2016-01-11,3
ECR11273,PM3,ECRLL,rhy,2016-03-08,5
ECR11274,PM1,ECRLL,rhy,2015-10-22,3
ECR11274,PM2,ECRLL,rhy,2016-01-14,5
ECR11274,PM3,ECRLL,rhy,2016-03-15,5
ECR11275,PM1,ECRLL,rhy,2015-11-02,2
ECR11275,PM2,ECRLL,rhy,2016-01-14,5
ECR11275,PM3,ECRLL,rhy,2016-03-14,5
ECR11276,BAS,ECRLL,rhy,2015-10-22,2
ECR11276,PM1,ECRLL,rhy,2015-10-26,2
ECR11276,PM2,ECRLL,rhy,2016-01-15,3
ECR11276,PM3,ECRLL,rhy,2016-03-14,4
ECR11277,PM1,ECRLL,rhy,2015-10-26,1
ECR11277,PM2,ECRLL,rhy,2016-01-11,1
ECR11277,PM3,ECRLL,rhy,2016-03-14,2
ECR11278,BAS,ECRLL,rhy,2015-10-02,3
ECR11278,PM1,ECRLL,rhy,2015-10-22,1
ECR11278,PM2,ECRLL,rhy,2016-01-11,5
ECR11278,PM3,ECRLL,rhy,2016-03-09,4
ECR11279,PM1,ECRLL,rhy,2015-10-26,1
ECR11279,PM2,ECRLL,rhy,2016-01-13,2
ECR11279,PM3,ECRLL,rhy,2016-03-09,2
ECR11280,BAS,ECRLL,rhy,2015-10-07,NULL
ECR11280,PM1,ECRLL,rhy,2015-11-02,0
ECR11280,PM2,ECRLL,rhy,2016-01-15,5
ECR11280,PM3,ECRLL,rhy,2016-03-10,5
ECR11282,BAS,ECRLL,rhy,2015-10-22,1
ECR11282,PM1,ECRLL,rhy,2015-10-26,2
ECR11282,PM2,ECRLL,rhy,2016-01-15,3
ECR11282,PM3,ECRLL,rhy,2016-03-11,2
ECR11283,BAS,ECRLL,rhy,2015-10-22,0
ECR11283,PM1,ECRLL,rhy,2015-11-02,1
ECR11283,PM2,ECRLL,rhy,2016-01-12,1
ECR11283,PM3,ECRLL,rhy,2016-03-14,1
ECR11284,BAS,ECRLL,rhy,2015-09-24,NULL
ECR11284,PM1,ECRLL,rhy,2015-10-26,0
ECR11284,PM2,ECRLL,rhy,2016-01-15,3
ECR11284,PM3,ECRLL,rhy,2016-03-10,3
ECR11285,BAS,ECRLL,rhy,2015-09-29,1
ECR11285,PM1,ECRLL,rhy,2015-11-03,1
ECR11285,PM2,ECRLL,rhy,2016-01-20,4
ECR11285,PM3,ECRLL,rhy,2016-03-14,5
ECR11286,BAS,ECRLL,rhy,2015-10-22,1
ECR11286,PM1,ECRLL,rhy,2015-11-03,0
ECR11286,PM2,ECRLL,rhy,2016-01-13,3
ECR11286,PM3,ECRLL,rhy,2016-04-11,2
ECR11287,PM1,ECRLL,rhy,2015-11-04,1
ECR11287,PM2,ECRLL,rhy,2016-01-19,2
ECR11287,PM3,ECRLL,rhy,2016-03-21,5
ECR11288,BAS,ECRLL,rhy,2015-09-29,2
ECR11288,PM1,ECRLL,rhy,2015-10-28,2
ECR11288,PM2,ECRLL,rhy,2016-01-13,3
ECR11288,PM3,ECRLL,rhy,2016-03-08,2
ECR11289,PM1,ECRLL,rhy,2015-10-26,1
ECR11289,PM2,ECRLL,rhy,2016-01-12,5
ECR11289,PM3,ECRLL,rhy,2016-03-09,4
ECR11290,PM1,ECRLL,rhy,2015-10-27,0
ECR11290,PM2,ECRLL,rhy,2016-01-20,1
ECR11290,PM3,ECRLL,rhy,2016-03-15,1
ECR11292,PM1,ECRLL,rhy,2015-10-23,2
ECR11292,PM2,ECRLL,rhy,2016-01-13,2
ECR11292,PM3,ECRLL,rhy,2016-03-10,4
ECR11293,PM1,ECRLL,rhy,2015-10-27,5
ECR11293,PM2,ECRLL,rhy,2016-01-15,5
ECR11293,PM3,ECRLL,rhy,2016-03-10,4
ECR11294,PM1,ECRLL,rhy,2015-10-26,5
ECR11294,PM2,ECRLL,rhy,2016-01-14,5
ECR11294,PM3,ECRLL,rhy,2016-03-16,5
ECR11295,PM1,ECRLL,rhy,2015-10-23,2
ECR11295,PM2,ECRLL,rhy,2016-01-12,1
ECR11295,PM3,ECRLL,rhy,2016-03-10,0
ECR11296,PM1,ECRLL,rhy,2015-10-26,0
ECR11296,PM2,ECRLL,rhy,2016-01-14,2
ECR11296,PM3,ECRLL,rhy,2016-03-14,1
ECR11297,BAS,ECRLL,rhy,2015-10-07,NULL
ECR11297,PM1,ECRLL,rhy,2015-11-09,2
ECR11297,PM2,ECRLL,rhy,2016-01-15,3
ECR11297,PM3,ECRLL,rhy,2016-03-10,5
ECR11298,PM1,ECRLL,rhy,2015-10-22,NULL
ECR11299,PM1,ECRLL,rhy,2015-10-26,0
ECR11299,PM2,ECRLL,rhy,2016-01-08,2
ECR11299,PM3,ECRLL,rhy,2016-03-15,0
ECR11300,BAS,ECRLL,rhy,2015-10-07,NULL
ECR11300,PM1,ECRLL,rhy,2015-10-26,1
ECR11300,PM2,ECRLL,rhy,2016-01-15,2
ECR11300,PM3,ECRLL,rhy,2016-03-15,3
ECR11301,PM1,ECRLL,rhy,2015-10-26,0
ECR11301,PM2,ECRLL,rhy,2016-01-08,1
ECR11301,PM3,ECRLL,rhy,2016-03-09,2
ECR11302,PM1,ECRLL,rhy,2015-10-27,4
ECR11302,PM2,ECRLL,rhy,2016-01-15,5
ECR11302,PM3,ECRLL,rhy,2016-03-10,5
ECR11303,BAS,ECRLL,rhy,2015-10-09,NULL
ECR11304,PM1,ECRLL,rhy,2015-10-27,3
ECR11304,PM2,ECRLL,rhy,2016-01-12,5
ECR11304,PM3,ECRLL,rhy,2016-03-10,4
ECR11305,PM1,ECRLL,rhy,2015-11-03,5
ECR11305,PM2,ECRLL,rhy,2016-01-13,4
ECR11305,PM3,ECRLL,rhy,2016-03-08,4
ECR11306,PM1,ECRLL,rhy,2015-10-28,2
ECR11306,PM2,ECRLL,rhy,2016-01-13,1
ECR11306,PM3,ECRLL,rhy,2016-03-08,5
ECR11307,PM1,ECRLL,rhy,2015-10-27,2
ECR11307,PM2,ECRLL,rhy,2016-01-07,0
ECR11307,PM3,ECRLL,rhy,2016-03-11,5
ECR11308,PM1,ECRLL,rhy,2015-10-27,0
ECR11308,PM2,ECRLL,rhy,2016-01-28,1
ECR11308,PM3,ECRLL,rhy,2016-03-17,1
ECR11309,PM1,ECRLL,rhy,2015-11-03,4
ECR11309,PM2,ECRLL,rhy,2016-01-11,3
ECR11309,PM3,ECRLL,rhy,2016-03-14,3
ECR11310,PM1,ECRLL,rhy,2015-11-05,0
ECR11310,PM2,ECRLL,rhy,2016-01-15,1
ECR11310,PM3,ECRLL,rhy,2016-03-14,0
ECR11311,PM1,ECRLL,rhy,2015-11-04,0
ECR11311,PM2,ECRLL,rhy,2016-01-12,4
ECR11311,PM3,ECRLL,rhy,2016-03-15,3
ECR11312,PM1,ECRLL,rhy,2015-10-22,NULL
ECR11312,PM2,ECRLL,rhy,2016-01-11,3
ECR11312,PM3,ECRLL,rhy,2016-03-14,1
ECR11313,PM1,ECRLL,rhy,2015-10-28,2
ECR11313,PM2,ECRLL,rhy,2016-01-13,2
ECR11313,PM3,ECRLL,rhy,2016-03-29,2
ECR11314,PM1,ECRLL,rhy,2015-10-22,1
ECR11315,PM1,ECRLL,rhy,2015-10-26,1
ECR11315,PM2,ECRLL,rhy,2016-01-11,1
ECR11315,PM3,ECRLL,rhy,2016-03-15,1
ECR11316,BAS,ECRLL,rhy,2016-01-15,1
ECR11316,PM1,ECRLL,rhy,2016-01-15,0
ECR11316,PM2,ECRLL,rhy,2016-01-15,3
ECR11316,PM3,ECRLL,rhy,2016-03-10,0
ECR11317,BAS,ECRLL,rhy,2015-10-21,NULL
ECR11317,PM1,ECRLL,rhy,2015-10-26,2
ECR11317,PM2,ECRLL,rhy,2016-01-14,2
ECR11317,PM3,ECRLL,rhy,2016-03-11,1
ECR11318,PM1,ECRLL,rhy,2015-10-30,0
ECR11318,PM2,ECRLL,rhy,2016-01-14,3
ECR11318,PM3,ECRLL,rhy,2016-03-16,2
ECR11319,BAS,ECRLL,rhy,2015-10-08,NULL
ECR11319,PM2,ECRLL,rhy,2016-04-01,0
ECR11319,PM3,ECRLL,rhy,2016-03-08,1
ECR11320,PM1,ECRLL,rhy,2015-10-29,NULL
ECR11321,BAS,ECRLL,rhy,2015-10-09,NULL
ECR11323,PM1,ECRLL,rhy,2015-10-26,5
ECR11323,PM2,ECRLL,rhy,2016-01-13,4
ECR11323,PM3,ECRLL,rhy,2016-03-16,4
ECR11324,PM1,ECRLL,rhy,2015-10-26,3
ECR11324,PM2,ECRLL,rhy,2016-01-14,1
ECR11324,PM3,ECRLL,rhy,2016-03-09,2
ECR11325,PM1,ECRLL,rhy,2015-10-26,4
ECR11325,PM2,ECRLL,rhy,2016-01-07,5
ECR11325,PM3,ECRLL,rhy,2016-03-10,5
ECR11326,PM1,ECRLL,rhy,2015-11-02,1
ECR11326,PM2,ECRLL,rhy,2016-01-14,2
ECR11326,PM3,ECRLL,rhy,2016-03-08,3
ECR11327,BAS,ECRLL,rhy,2015-10-08,NULL
ECR11327,PM1,ECRLL,rhy,2015-10-27,2
ECR11327,PM2,ECRLL,rhy,2016-01-12,1
ECR11327,PM3,ECRLL,rhy,2016-03-15,2
ECR11328,PM1,ECRLL,rhy,2015-10-26,1
ECR11328,PM2,ECRLL,rhy,2016-01-14,2
ECR11328,PM3,ECRLL,rhy,2016-03-14,4
ECR11329,PM1,ECRLL,rhy,2015-10-22,2
ECR11329,PM2,ECRLL,rhy,2016-01-07,5
ECR11329,PM3,ECRLL,rhy,2016-03-10,4
ECR11330,PM1,ECRLL,rhy,2015-10-27,2
ECR11330,PM2,ECRLL,rhy,2016-01-19,NULL
ECR11331,PM1,ECRLL,rhy,2015-10-22,1
ECR11331,PM2,ECRLL,rhy,2016-01-15,1
ECR11331,PM3,ECRLL,rhy,2016-03-17,1
ECR11332,PM1,ECRLL,rhy,2015-10-22,1
ECR11332,PM2,ECRLL,rhy,2016-01-15,0
ECR11332,PM3,ECRLL,rhy,2016-03-24,3
ECR11333,PM1,ECRLL,rhy,2015-11-02,2
ECR11333,PM2,ECRLL,rhy,2016-01-07,0
ECR11333,PM3,ECRLL,rhy,2016-03-28,2
ECR11334,PM1,ECRLL,rhy,2015-11-03,1
ECR11334,PM2,ECRLL,rhy,2016-01-20,3
ECR11337,PM1,ECRLL,rhy,2015-11-03,3
ECR11337,PM2,ECRLL,rhy,2016-01-14,2
ECR11337,PM3,ECRLL,rhy,2016-04-11,2
ECR11389,PM1,ECRLL,rhy,2016-02-01,3
ECR11389,PM2,ECRLL,rhy,2016-02-01,5
ECR11389,PM3,ECRLL,rhy,2016-03-22,2
ECR11443,PM1,ECRLL,rhy,2015-11-13,0
ECR11443,PM2,ECRLL,rhy,2016-01-29,1
ECR11443,PM3,ECRLL,rhy,2016-03-22,0
ECR11449,PM1,ECRLL,rhy,2015-11-09,2
ECR11449,PM2,ECRLL,rhy,2016-01-15,1
ECR11449,PM3,ECRLL,rhy,2016-03-22,2
ECR11451,PM1,ECRLL,rhy,2015-11-13,4
ECR11451,PM2,ECRLL,rhy,2016-01-19,5
ECR11451,PM3,ECRLL,rhy,2016-03-18,5
ECR11452,PM1,ECRLL,rhy,2015-11-18,0
ECR11452,PM2,ECRLL,rhy,2016-01-14,NULL
ECR11452,PM3,ECRLL,rhy,2016-03-28,NULL
ECR11453,PM1,ECRLL,rhy,2015-11-06,1
ECR11453,PM2,ECRLL,rhy,2016-01-25,5
ECR11453,PM3,ECRLL,rhy,2016-03-28,5
ECR11454,PM1,ECRLL,rhy,2015-11-02,2
ECR11454,PM2,ECRLL,rhy,2016-01-11,2
ECR11454,PM3,ECRLL,rhy,2016-03-14,5
ECR11455,PM1,ECRLL,rhy,2015-11-18,0
ECR11455,PM2,ECRLL,rhy,2016-01-13,5
ECR11455,PM3,ECRLL,rhy,2016-03-22,5
ECR11456,BAS,ECRLL,rhy,2015-11-18,0
ECR11456,PM1,ECRLL,rhy,2015-11-18,2
ECR11456,PM2,ECRLL,rhy,2016-01-19,2
ECR11456,PM3,ECRLL,rhy,2016-03-15,4
ECR11457,BAS,ECRLL,rhy,2015-11-18,1
ECR11457,PM1,ECRLL,rhy,2015-11-18,2
ECR11457,PM2,ECRLL,rhy,2016-01-12,1
ECR11457,PM3,ECRLL,rhy,2016-03-24,4
ECR11458,BAS,ECRLL,rhy,2015-11-18,3
ECR11458,PM1,ECRLL,rhy,2015-11-16,4
ECR11458,PM2,ECRLL,rhy,2016-01-14,5
ECR11458,PM3,ECRLL,rhy,2016-03-28,3
ECR11459,BAS,ECRLL,rhy,2015-11-18,1
ECR11459,PM1,ECRLL,rhy,2015-11-16,1
ECR11461,PM1,ECRLL,rhy,2015-11-04,1
ECR11461,PM2,ECRLL,rhy,2016-01-14,2
ECR11461,PM3,ECRLL,rhy,2016-04-11,3
ECR11462,BAS,ECRLL,rhy,2016-02-02,0
ECR11462,PM1,ECRLL,rhy,2015-11-16,0
ECR11462,PM2,ECRLL,rhy,2016-01-13,0
ECR11462,PM3,ECRLL,rhy,2016-04-04,0
ECR11463,PM2,ECRLL,rhy,2016-01-19,2
ECR11463,PM3,ECRLL,rhy,2016-03-22,2
ECR11464,PM2,ECRLL,rhy,2016-01-13,1
ECR11464,PM3,ECRLL,rhy,2016-03-10,3
ECR11465,PM2,ECRLL,rhy,2016-01-11,1
ECR11465,PM3,ECRLL,rhy,2016-03-10,5
ECR11466,PM2,ECRLL,rhy,2016-01-14,2
ECR11466,PM3,ECRLL,rhy,2016-03-09,3
ECR11481,PM2,ECRLL,rhy,2016-01-29,0
ECR11481,PM3,ECRLL,rhy,2016-03-22,0
ECR11486,PM3,ECRLL,rhy,2016-03-22,3
ECR11490,PM3,ECRLL,rhy,2016-04-05,0
ING14009,BAS,ECRLL,rhy,2015-08-31,5
ING14009,PM1,ECRLL,rhy,2015-10-22,3
ING14009,PM2,ECRLL,rhy,2016-01-15,4
ING14009,PM3,ECRLL,rhy,2016-03-23,4
ING14009,PYOUT,ECRLL,rhy,2015-08-29,3
ING14010,BAS,ECRLL,rhy,2015-09-03,1
ING14010,PM1,ECRLL,rhy,2015-10-26,2
ING14010,PM2,ECRLL,rhy,2016-01-27,3
ING14010,PM3,ECRLL,rhy,2016-03-24,4
ING14010,PYOUT,ECRLL,rhy,2015-08-29,1
ING14011,BAS,ECRLL,rhy,2015-08-31,0
ING14011,PM1,ECRLL,rhy,2015-10-27,3
ING14011,PM2,ECRLL,rhy,2016-01-21,3
ING14011,PM3,ECRLL,rhy,2016-03-17,4
ING14011,PYOUT,ECRLL,rhy,2015-08-29,1
ING14012,BAS,ECRLL,rhy,2015-09-03,4
ING14012,PM1,ECRLL,rhy,2015-10-22,3
ING14012,PM2,ECRLL,rhy,2016-01-14,4
ING14012,PM3,ECRLL,rhy,2016-03-23,4
ING14012,PYOUT,ECRLL,rhy,2015-08-29,5
ING14014,BAS,ECRLL,rhy,2015-09-03,1
ING14014,PM1,ECRLL,rhy,2015-10-22,2
ING14014,PM2,ECRLL,rhy,2016-01-21,5
ING14014,PM3,ECRLL,rhy,2016-03-17,4
ING14014,PYOUT,ECRLL,rhy,2015-08-29,2
ING14018,BAS,ECRLL,rhy,2015-09-03,3
ING14018,PM1,ECRLL,rhy,2015-10-22,4
ING14018,PM2,ECRLL,rhy,2016-01-14,4
ING14018,PM3,ECRLL,rhy,2016-03-23,4
ING14018,PYOUT,ECRLL,rhy,2015-08-29,2
ING14020,BAS,ECRLL,rhy,2015-09-03,2
ING14020,PM1,ECRLL,rhy,2015-10-22,5
ING14020,PM2,ECRLL,rhy,2016-01-21,5
ING14020,PM3,ECRLL,rhy,2016-03-17,5
ING14020,PYOUT,ECRLL,rhy,2015-08-29,4
ING14021,BAS,ECRLL,rhy,2015-08-31,5
ING14021,PM1,ECRLL,rhy,2015-10-22,5
ING14021,PM2,ECRLL,rhy,2016-01-14,5
ING14021,PM3,ECRLL,rhy,2016-03-17,5
ING14021,PYOUT,ECRLL,rhy,2015-08-29,5
ING14022,BAS,ECRLL,rhy,2015-09-03,4
ING14022,PM1,ECRLL,rhy,2015-10-22,4
ING14022,PM2,ECRLL,rhy,2016-01-15,5
ING14022,PM3,ECRLL,rhy,2016-03-28,4
ING14022,PYOUT,ECRLL,rhy,2015-08-29,5
ING14023,BAS,ECRLL,rhy,2015-09-03,4
ING14023,PM1,ECRLL,rhy,2015-10-26,5
ING14023,PM2,ECRLL,rhy,2016-01-27,4
ING14023,PM3,ECRLL,rhy,2016-03-23,5
ING14023,PYOUT,ECRLL,rhy,2015-08-29,4
ING14025,BAS,ECRLL,rhy,2015-09-03,3
ING14025,PM1,ECRLL,rhy,2015-10-29,2
ING14025,PM2,ECRLL,rhy,2016-01-27,3
ING14025,PM3,ECRLL,rhy,2016-03-23,2
ING14025,PYOUT,ECRLL,rhy,2015-08-29,2
ING14028,BAS,ECRLL,rhy,2015-09-03,3
ING14028,PM1,ECRLL,rhy,2015-10-26,1
ING14028,PM2,ECRLL,rhy,2016-01-28,1
ING14028,PM3,ECRLL,rhy,2016-03-24,4
ING14028,PYOUT,ECRLL,rhy,2015-08-29,0
ING14035,BAS,ECRLL,rhy,2015-08-31,0
ING14035,PM1,ECRLL,rhy,2015-10-22,0
ING14035,PM2,ECRLL,rhy,2016-01-14,1
ING14035,PM3,ECRLL,rhy,2016-03-28,3
ING14035,PYOUT,ECRLL,rhy,2015-08-29,1
ING14036,BAS,ECRLL,rhy,2015-09-03,1
ING14036,PM1,ECRLL,rhy,2015-10-27,3
ING14036,PM2,ECRLL,rhy,2016-02-03,3
ING14036,PM3,ECRLL,rhy,2016-03-17,3
ING14036,PYOUT,ECRLL,rhy,2015-08-29,1
ING14037,BAS,ECRLL,rhy,2015-09-03,2
ING14037,PM1,ECRLL,rhy,2015-10-22,5
ING14037,PM2,ECRLL,rhy,2016-01-21,4
ING14037,PM3,ECRLL,rhy,2016-03-17,5
ING14037,PYOUT,ECRLL,rhy,2015-08-29,5
ING14042,BAS,ECRLL,rhy,2015-09-03,4
ING14042,PM1,ECRLL,rhy,2015-10-22,5
ING14042,PM2,ECRLL,rhy,2016-01-21,5
ING14042,PM3,ECRLL,rhy,2016-03-17,5
ING14042,PYOUT,ECRLL,rhy,2015-08-29,5
ING14047,BAS,ECRLL,rhy,2015-09-03,3
ING14047,PM1,ECRLL,rhy,2015-10-22,5
ING14047,PM2,ECRLL,rhy,2016-01-26,5
ING14047,PM3,ECRLL,rhy,2016-03-17,5
ING14047,PYOUT,ECRLL,rhy,2015-08-29,5
ING14049,BAS,ECRLL,rhy,2015-08-31,5
ING14049,PM1,ECRLL,rhy,2015-10-22,5
ING14049,PM2,ECRLL,rhy,2016-01-21,5
ING14049,PM3,ECRLL,rhy,2016-03-17,5
ING14049,PYOUT,ECRLL,rhy,2015-08-29,5
MT14030,BAS,ECRLL,rhy,2015-09-18,4
MT14030,PM1,ECRLL,rhy,2015-11-10,5
MT14030,PM2,ECRLL,rhy,2016-01-06,5
MT14030,PM3,ECRLL,rhy,2016-03-15,5
MT14104,BAS,ECRLL,rhy,2015-10-22,2
MT14104,PM1,ECRLL,rhy,2015-10-22,2
MT14104,PM2,ECRLL,rhy,2016-01-11,3
MT14104,PM3,ECRLL,rhy,2016-03-14,4
MT14113,BAS,ECRLL,rhy,2015-08-31,2
MT14113,PM1,ECRLL,rhy,2015-10-23,2
MT14113,PM2,ECRLL,rhy,2016-01-11,2
MT14113,PM3,ECRLL,rhy,2016-03-14,2
MT14128,BAS,ECRLL,rhy,2015-08-28,0
MT14128,PM1,ECRLL,rhy,2015-10-26,0
MT14128,PM2,ECRLL,rhy,2016-01-12,1
MT14128,PM3,ECRLL,rhy,2016-03-09,3
POP14001,BAS,ECRLL,rhy,2015-09-18,2
POP14001,PM1,ECRLL,rhy,2015-11-06,1
POP14001,PM2,ECRLL,rhy,2016-01-20,0
POP14001,PM3,ECRLL,rhy,2016-03-28,1
POP14002,BAS,ECRLL,rhy,2015-09-11,5
POP14002,PM1,ECRLL,rhy,2015-11-04,4
POP14002,PM2,ECRLL,rhy,2016-01-20,4
POP14002,PM3,ECRLL,rhy,2016-03-28,4
POP14003,BAS,ECRLL,rhy,2015-09-18,3
POP14003,PM1,ECRLL,rhy,2015-11-06,3
POP14003,PM2,ECRLL,rhy,2016-01-19,4
POP14003,PM3,ECRLL,rhy,2016-03-28,4
POP14004,BAS,ECRLL,rhy,2015-09-21,0
POP14004,PM1,ECRLL,rhy,2015-11-16,3
POP14004,PM2,ECRLL,rhy,2016-01-19,5
POP14004,PM3,ECRLL,rhy,2016-03-21,5
POP14005,BAS,ECRLL,rhy,2015-09-12,5
POP14005,PM1,ECRLL,rhy,2015-11-06,5
POP14005,PM2,ECRLL,rhy,2016-01-19,3
POP14005,PM3,ECRLL,rhy,2016-03-28,4
POP14006,BAS,ECRLL,rhy,2015-09-11,5
POP14006,PM1,ECRLL,rhy,2015-11-03,4
POP14006,PM2,ECRLL,rhy,2016-01-20,5
POP14006,PM3,ECRLL,rhy,2016-03-14,5
POP14009,BAS,ECRLL,rhy,2015-09-18,4
POP14009,PM1,ECRLL,rhy,2015-11-06,5
POP14009,PM2,ECRLL,rhy,2016-01-20,5
POP14010,BAS,ECRLL,rhy,2015-09-12,5
POP14010,PM1,ECRLL,rhy,2015-11-06,4
POP14010,PM2,ECRLL,rhy,2016-01-19,5
POP14010,PM3,ECRLL,rhy,2016-03-28,5
